Flooring,ViewYN,WaterfrontYN,BasementYN,PoolPrivateYN,OriginalListPrice,ListingKey,CloseDate,ClosePrice,Latitude,Longitude,UnparsedAddress,PropertyType,LivingArea,ListPrice,DaysOnMarket,ListOfficeName,AssociationFeeFrequency,ListingKeyNumeric,MLSAreaMajor,CountyOrParish,MlsStatus,AttachedGarageYN,ParkingTotal,PropertySubType,LotSizeAcres,YearBuilt,StreetNumberNumeric,ListingId,BathroomsTotalInteger,City,BedroomsTotal,ContractStatusChangeDate,PurchaseContractDate,ListingContractDate,StateOrProvince,FireplaceYN,Stories,Levels,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,AssociationFee,LotSizeSquareFeet,CloseMonth
"Carpet,Laminate,Wood",True,False,False,False,985000.0,1151574338,2026-02-27,985000.0,33.708053,-116.378922,47172 El Agadir,Residential,1910.0,985000.0,21,Desert Sotheby's International Realty,Monthly,1151574338.0,323 - South Palm Desert,Riverside,Closed,True,2,SingleFamilyResidence,0.1,1973,47172.0,219142029DA,4,Palm Desert,2,2026-02-27,2026-02-19,2026-01-23,CA,True,1,Unknown,4356.0,3,False,2,Unknown,92260,2651.0,4356.0,2026-02
Wood,False,False,False,False,1225000.0,1044910887,2023-11-06,1195000.0,37.9173434,-122.0793475,2040 San Luis Rd,Residential,1644.0,1225000.0,22,Luxe Realty Group,None,1044910887.0,Unknown,Contra Costa,Closed,True,2,SingleFamilyResidence,0.23,1958,2040.0,41038402,3,Walnut Creek,4,,2023-10-04,2023-09-12,CA,True,1,One,10019.0,3,False,2,Unknown,94597,0.0,10019.0,2023-11
Unknown,False,False,False,True,1649000.0,1119776143,2025-09-25,1550000.0,34.166687,-118.639761,23531 Ladrillo Street,Residential,2216.0,1549000.0,35,Rodeo Realty,None,1119776143.0,WHLL - Woodland Hills,Los Angeles,Closed,True,4,SingleFamilyResidence,0.2629,1961,23531.0,SR25163514,2,Woodland Hills,4,2025-09-25,2025-08-26,2025-07-22,CA,True,1,One,11454.0,4,False,2,Los Angeles Unified,91367,0.0,11454.0,2025-09
"Carpet,Tile",False,False,False,False,988000.0,1076807448,2024-08-08,1180000.0,34.0765754,-118.0657642,9330 De Adalena Street,Residential,1468.0,988000.0,8,Coldwell Banker Realty,None,1076807448.0,651 - Rosemead/S. San Gabriel,Los Angeles,Closed,False,2,SingleFamilyResidence,0.2213,1948,9330.0,AR24129945,2,Rosemead,3,2024-08-08,2024-07-16,2024-06-24,CA,True,1,One,9639.0,3,False,2,Rosemead,91770,0.0,9639.0,2024-08
"Carpet,Tile",False,False,False,False,1299000.0,1089684549,2025-01-29,1050000.0,34.593556,-120.14848,350 Midten Hof,Residential,1961.0,1125000.0,102,Berkshire Hathaway Home Services California Properties,Monthly,1089684549.0,VANG - Solvang,Santa Barbara,Closed,True,2,SingleFamilyResidence,0.16,1989,350.0,V1-26115,3,Solvang,4,2025-01-29,2025-01-15,2024-10-05,CA,True,2,Two,0.16,3,False,2,Unknown,93463,72.0,6969.6,2025-01
Unknown,False,False,False,False,250000.0,1095550609,2025-01-28,265000.0,34.12802,-117.308175,1094 W Evans Street,Residential,1030.0,250000.0,13,REALTY MASTERS & ASSOCIATES,None,1095550609.0,274 - San Bernardino,San Bernardino,Closed,False,0,SingleFamilyResidence,0.1607,1925,1094.0,CV24238091,1,San Bernardino,2,2025-01-28,2024-12-09,2024-11-21,CA,False,1,One,7000.0,2,False,0,San Bernardino City Unified,92411,0.0,7000.0,2025-01
"Carpet,Laminate",True,False,False,True,1075000.0,1120337432,2025-09-03,1090000.0,34.021109,-117.790623,524 Topside Place,Residential,1791.0,1075000.0,4,Coldwell Banker Realty,None,1120337432.0,616 - Diamond Bar,Los Angeles,Closed,True,6,SingleFamilyResidence,0.4961,1988,524.0,OC25172771,2,Diamond Bar,4,2025-09-03,2025-08-07,2025-07-01,CA,True,1,One,21611.0,4,False,2,Pomona Unified,91765,0.0,21611.0,2025-09
"Laminate,Wood",False,False,False,False,849000.0,1054078677,2024-02-02,1125000.0,37.9487374,-122.2671135,2501 Patra Dr.,Residential,1968.0,849000.0,14,Compass,None,1054078677.0,Unknown,Contra Costa,Closed,True,2,SingleFamilyResidence,0.2296,1968,2501.0,41046664,2,El Sobrante,4,2024-02-02,2024-01-17,2024-01-03,CA,True,1,One,10000.0,3,False,2,Unknown,94803-3627,0.0,10000.0,2024-02
"Carpet,Laminate,Tile,Vinyl",True,False,False,False,1599000.0,1125808401,2025-10-10,1555000.0,34.050932,-117.897357,1327 S Hollencrest Drive,Residential,4384.0,1500000.0,29,Keller Williams Realty,None,1125808401.0,669 - West Covina,Los Angeles,Closed,True,5,SingleFamilyResidence,0.4742,1957,1327.0,P1-23600,4,West Covina,4,2025-10-10,2025-09-05,2025-08-07,CA,True,2,Two,20657.0,3,False,5,Unknown,91791,0.0,20657.0,2025-10
"Carpet,Wood",True,False,False,False,1375000.0,1097760244,2025-03-10,1230000.0,34.283485,-119.264096,2295 Hillcrest Drive,Residential,1465.0,1275000.0,55,Keller Williams West Ventura County,None,1097760244.0,VC29 - Hillside above Poli St./ Foothill Rd,Ventura,Closed,True,2,SingleFamilyResidence,0.15,1949,2295.0,V1-27107,2,Ventura,2,2025-03-10,2025-02-03,2024-12-07,CA,True,1,MultiSplit,6534.0,2,False,2,Unknown,93001,0.0,6534.0,2025-03
Unknown,False,False,False,False,989888.0,1037820891,2023-06-28,1050000.0,37.34951403,-121.79619592,3494     Tokay Way,Residential,1380.0,989888.0,10,"John Majdan, Broker",None,1037820891.0,699 - Not Defined,Santa Clara,Closed,True,2,SingleFamilyResidence,0.1495,1968,3494.0,ML81921498,2,San Jose,4,2023-06-28,2023-06-05,2023-05-26,CA,True,1,Unknown,6513.0,3,False,2,Other,95148,0.0,6513.0,2023-06
"Carpet,Stone,Wood",False,False,False,False,1165000.0,1041099209,2023-11-22,975000.0,33.895555,-118.353599,14928 Burin Avenue,Residential,2212.0,1100000.0,76,Beach City Brokers,None,1041099209.0,112 - North Lawndale,Los Angeles,Closed,False,4,SingleFamilyResidence,0.0689,1989,14928.0,SB23067750,3,Lawndale,3,2023-11-22,2023-10-19,2023-08-04,CA,True,2,Two,3000.0,0,False,2,Lawndale,90260,0.0,3000.0,2023-11
"Tile,Wood",False,False,False,False,4495000.0,1118629771,2025-08-08,4500000.0,34.012106,-118.430793,3531 S Barrington Avenue,Residential,3728.0,4495000.0,25,Rodeo Realty,None,1118629771.0,C13 - Palms - Mar Vista,Los Angeles,Closed,False,2,SingleFamilyResidence,0.1217,1946,3531.0,25559587,6,Los Angeles,5,2025-08-08,2025-07-26,2025-07-01,CA,True,2,Two,5301.0,3,False,2,Unknown,90066,0.0,5301.0,2025-08
Vinyl,False,False,False,False,1699999.0,1118824280,2025-08-20,1720000.0,33.712432,-117.938545,10891 El Paso Avenue,Residential,2166.0,1699999.0,14,First Team Real Estate,Monthly,1118824280.0,16 - Fountain Valley / Northeast HB,Orange,Closed,True,3,SingleFamilyResidence,0.1578,1968,10891.0,OC25151126,3,Fountain Valley,4,2025-08-20,2025-07-24,2025-07-06,CA,True,2,Two,6875.0,1,False,3,Fountain Valley,92708,82.0,6875.0,2025-08
"Laminate,Tile",False,False,False,False,759999.0,1040888773,2023-10-13,720000.0,37.9948637,-121.6695935,893 Darigold Way,Residential,2686.0,729999.0,52,Keller Williams,None,1040888773.0,Unknown,Contra Costa,Closed,True,2,SingleFamilyResidence,0.12,2020,893.0,41034504,3,Oakley,4,,2023-09-25,2023-07-28,CA,False,2,Two,5250.0,3,False,2,Unknown,94561,0.0,5250.0,2023-10
Vinyl,False,False,False,False,829999.0,1065211046,2024-05-09,990000.0,37.665449,-122.1393745,17348 Via Frances,Residential,1379.0,829999.0,7,Keller Williams Realty,Annually,1065211046.0,Unknown,Alameda,Closed,True,2,SingleFamilyResidence,0.1249,1953,17348.0,41054629,2,San Lorenzo,3,2024-05-09,2024-04-17,2024-04-10,CA,False,1,One,5440.0,3,False,2,Unknown,94580-2626,150.0,5440.0,2024-05
Laminate,False,False,False,False,549000.0,1058399391,2024-02-22,546000.0,38.1562458,-122.2588018,1811 Elliott Dr,Residential,1020.0,549000.0,20,Compass,None,1058399391.0,Unknown,Napa,Closed,True,2,SingleFamilyResidence,0.1373,1968,1811.0,41045144,2,American Canyon,3,2024-02-22,2024-01-23,2023-11-29,CA,True,1,One,5982.0,3,False,2,Unknown,94503,0.0,5982.0,2024-02
Unknown,False,False,False,False,2100000.0,1086399767,2025-02-04,2067500.0,33.993112,-118.376586,5404 Senford Avenue,Residential,2713.0,1995500.0,96,Pacific Playa Realty,None,1086399767.0,103 - Ladera Heights,Los Angeles,Closed,False,2,SingleFamilyResidence,0.2022,1959,5404.0,24435483,3,Los Angeles,3,2025-02-04,2024-12-31,2024-09-26,CA,True,1,One,8807.0,3,False,2,Unknown,90056,0.0,8807.0,2025-02
"Tile,Wood",True,False,False,False,1875000.0,1115015266,2025-06-06,1900000.0,34.154303000000006,-118.778327,30063 Torrepines Place,Residential,3121.0,1875000.0,1,EstateX inc.,Annually,1115015266.0,AGOA - Agoura,Los Angeles,Closed,True,2,SingleFamilyResidence,0.2331,1985,30063.0,25549043,3,Agoura Hills,4,2025-06-06,2025-06-06,2025-06-05,CA,True,2,Two,10152.0,3,False,2,Unknown,91301,168.0,10152.0,2025-06
"Tile,Wood",True,False,False,True,2799000.0,1044741344,2023-09-28,2725000.0,34.143962,-118.379759,4150 Kraft Avenue,Residential,3100.0,2799000.0,8,Compass,None,1044741344.0,STUD - Studio City,Los Angeles,Closed,True,2,SingleFamilyResidence,0.1524,1940,4150.0,23305625,5,Studio City,5,2023-09-28,2023-09-08,2023-08-31,CA,False,2,Two,6638.0,3,False,0,Unknown,91604,0.0,6638.0,2023-09
"Carpet,SeeRemarks,Tile,Vinyl",True,False,False,False,668065.0,1076659459,2024-10-09,678340.0,33.938235,-117.023491,14032 Liguria Lane,Residential,3012.0,675065.0,64,Taylor Morrison Services,Monthly,1076659459.0,263 - Banning/Beaumont/Cherry Valley,Riverside,Closed,True,3,SingleFamilyResidence,0.2163,2024,14032.0,EV24126470,3,Beaumont,5,2024-10-09,2024-08-24,2024-06-20,CA,False,2,Two,9423.0,1,True,3,Beaumont,92223,182.0,9423.0,2024-10
"Carpet,Laminate",True,False,False,False,669890.0,1104308857,2025-03-14,669890.0,33.620359,-117.082107,33227 Rusty Court,Residential,2421.0,696540.0,6,Taylor Morrison Services,Monthly,1104308857.0,SRCAR - Southwest Riverside County,Riverside,Closed,True,2,SingleFamilyResidence,0.1247,2024,33227.0,IG25026452,3,French Valley,4,2025-03-14,2025-02-11,2025-02-05,CA,False,2,Two,5431.0,1,True,2,Temecula Unified,92596,152.0,5431.0,2025-03
"Tile,Wood",False,False,False,False,1349000.0,1147526231,2025-12-30,2655000.0,37.8425245,-122.25010775,5522 Taft Ave,Residential,1588.0,1349000.0,10,Compass,None,1147526231.0,Unknown,Alameda,Closed,False,1,SingleFamilyResidence,0.0973,1912,5522.0,41118780,2,Oakland,2,2025-12-30,2025-12-15,2025-12-05,CA,True,1,One,4240.0,3,False,0,Unknown,94618,0.0,4240.0,2025-12
"Carpet,Tile",False,False,False,False,1248000.0,1045714092,2023-11-09,1248000.0,37.0089741,-121.6063942,1767 Fennel Place,Residential,2656.0,1248000.0,7,Reward Realty,Monthly,1045714092.0,699 - Not Defined,Santa Clara,Closed,True,3,SingleFamilyResidence,0.1165,2015,1767.0,ML81943332,3,Gilroy,4,2023-11-09,2023-10-04,2023-09-27,CA,False,1,Unknown,5076.0,3,False,3,Gilroy Unified,95020,101.0,5076.0,2023-11
Unknown,False,False,False,False,895000.0,1114943030,2025-07-09,722000.0,33.15331857,-117.120018,1708 Harold Rd,Residential,2029.0,849000.0,26,Century 21 Affiliated,None,1114943030.0,92026 - Escondido,San Diego,Closed,True,4,SingleFamilyResidence,0.1548,1978,1708.0,250029586SD,3,Escondido,4,2025-07-09,2025-07-01,2025-06-05,CA,False,2,Two,6745.0,3,False,2,Unknown,92026,0.0,6745.0,2025-07
Unknown,True,False,False,False,299000.0,1115122341,2025-09-22,260000.0,39.007881,-122.777347,7170 Riviera Heights Court,Residential,1218.0,275000.0,74,August Schmitt Realty Solutions,Annually,1115122341.0,LCRH - Riviera Heights,Lake,Closed,False,0,SingleFamilyResidence,0.176,1973,7170.0,LC25129702,2,Kelseyville,3,2025-09-22,2025-08-23,2025-06-09,CA,False,1,One,7665.0,3,False,0,Lake,95451,435.0,7665.0,2025-09
Unknown,False,False,False,False,1300000.0,1133548611,2025-09-10,1300000.0,34.187479,-118.859471,727 Encino Vista Drive,Residential,1926.0,1300000.0,0,Sotheby's International Realty,None,1133548611.0,TOE - Thousand Oaks East,Ventura,Closed,True,5,SingleFamilyResidence,0.36,1960,727.0,V1-32268,2,Thousand Oaks,3,2025-09-10,2025-09-10,2025-07-01,CA,True,1,One,15681.0,3,False,5,Unknown,91362,0.0,15681.0,2025-09
"Tile,Vinyl",True,False,False,False,625000.0,1117659473,2025-09-22,535000.0,34.151348,-116.044855,74104 Cactus Wren Court,Residential,2374.0,599000.0,57,Coldwell Banker Roadrunner,Monthly,1117659473.0,DC723 - Harmony Acres,San Bernardino,Closed,True,3,SingleFamilyResidence,0.5353,2010,74104.0,JT25135421,3,29 Palms,4,2025-09-22,2025-08-14,2025-06-17,CA,True,1,One,23316.0,1,False,3,Morongo Unified,92277,250.0,23316.0,2025-09
Tile,False,False,False,False,1599000.0,1097309242,2025-02-11,1693000.0,33.963797,-118.42057,8043 Altavan Avenue,Residential,1519.0,1599000.0,14,Compass,None,1097309242.0,C29 - Westchester,Los Angeles,Closed,False,2,SingleFamilyResidence,0.1109,1948,8043.0,24464147,2,Los Angeles,3,2025-02-11,2024-12-19,2024-12-05,CA,True,1,One,4831.0,3,False,2,Los Angeles Unified,90045,0.0,4831.0,2025-02
Wood,False,False,False,False,1295000.0,1112522333,2025-06-17,1238500.0,34.148309000000005,-118.850508,1443 Briarglen Avenue,Residential,1605.0,1269900.0,42,Coldwell Banker Realty,Annually,1112522333.0,WV - Westlake Village,Ventura,Closed,True,2,SingleFamilyResidence,0.25,1976,1443.0,225002168,2,Westlake Village,4,2025-06-17,2025-06-13,2025-05-02,CA,True,1,One,10890.0,3,False,2,Conejo Valley Unified,91361,55.0,10890.0,2025-06
Unknown,True,False,False,False,699900.0,1104138150,2025-02-27,825000.0,33.869298,-118.153303,6301 Indiana Avenue,Residential,1385.0,799900.0,12,ALIGN HOMES,None,1104138150.0,7 - North Long Beach,Los Angeles,Closed,True,2,SingleFamilyResidence,0.1436,1953,6301.0,CV25023440,2,Long Beach,3,2025-02-27,2025-02-12,2025-01-31,CA,True,1,One,6257.0,3,False,2,Long Beach Unified,90805,0.0,6257.0,2025-02
Unknown,True,False,False,False,769999.0,1118695514,2025-09-12,759000.0,33.630178,-117.157663,33691 Salvia Lane,Residential,4043.0,769999.0,25,Coldwell Banker Assoc Brokers,None,1118695514.0,SRCAR - Southwest Riverside County,Riverside,Closed,True,3,SingleFamilyResidence,0.24,2003,33691.0,IG25148817,4,Murrieta,4,2025-09-12,2025-08-01,2025-07-02,CA,True,2,Two,10454.0,1,False,3,Murrieta,92563,0.0,10454.0,2025-09
Unknown,False,False,False,True,899000.0,1041088554,2023-09-28,945000.0,34.281642,-118.547612,11555 Yolanda Avenue,Residential,1429.0,899900.0,11,Coldwell Banker Realty,None,1041088554.0,PORA - Porter Ranch,Los Angeles,Closed,True,2,SingleFamilyResidence,0.2191,1972,11555.0,SR23144490,2,Porter Ranch,3,2023-09-28,2023-08-15,2023-08-04,CA,True,1,One,9544.0,3,False,2,Los Angeles Unified,91326,0.0,9544.0,2023-09
"Carpet,Tile",True,False,False,True,1200000.0,1148984593,2026-04-27,987000.0,33.876141,-117.409122,14531 Viewcrest Drive,Residential,3792.0,1125000.0,101,"Omni-Fund, Inc.",Annually,1148984593.0,252 - Riverside,Riverside,Closed,True,11,SingleFamilyResidence,1.39,1977,14531.0,OC25274602,4,Riverside,5,2026-04-27,2026-03-23,2025-12-07,CA,True,1,One,60548.0,5,False,3,Riverside Unified,92504,1000.0,60548.0,2026-04
"Carpet,Laminate,Tile",True,False,False,False,835000.0,1093874413,2024-12-12,850000.0,33.863902,-117.56986,1673 Washburn Circle,Residential,2460.0,850000.0,10,"Navigate Real Estate, Inc.",None,1093874413.0,248 - Corona,Riverside,Closed,False,6,SingleFamilyResidence,0.24,1963,1673.0,IG24228857,3,Corona,4,2024-12-12,2024-11-21,2024-10-29,CA,True,2,Two,10454.0,3,False,2,Corona-Norco Unified,92882,0.0,10454.0,2024-12
Tile,False,False,False,True,755000.0,1089365351,2024-11-14,745000.0,33.82115,-116.437684,244 Via Martelli,Residential,1971.0,755000.0,11,Compass,Monthly,1089365351.0,321 - Rancho Mirage,Riverside,Closed,True,6,SingleFamilyResidence,0.15,2003,244.0,219117611DA,2,Rancho Mirage,3,2024-11-14,2024-10-14,2024-10-02,CA,True,1,One,6534.0,3,False,2,Palm Springs Unified,92270,227.0,6534.0,2024-11
Unknown,True,False,False,False,1599000.0,1076086614,2024-10-04,1333000.0,34.394909000000006,-118.592636,26032 Bates Place,Residential,3231.0,1325000.0,82,Rodeo Realty,Monthly,1076086614.0,STEV - Stevenson Ranch,Los Angeles,Closed,True,3,SingleFamilyResidence,0.1356,1997,26032.0,SR24112196,3,Stevenson Ranch,5,2024-10-04,2024-08-25,2024-06-04,CA,True,2,Two,5906.0,1,False,3,William S. Hart Union,91381,35.0,5906.0,2024-10
"Carpet,Tile",False,False,False,False,768000.0,1111700384,2025-05-05,768000.0,37.94979525,-121.68824825,1656 Bedford Ct,Residential,2044.0,768000.0,3,WR Properties,None,1111700384.0,Unknown,Contra Costa,Closed,True,3,SingleFamilyResidence,0.1738,2010,1656.0,41093182,2,Brentwood,3,2025-05-05,2025-04-15,2025-04-12,CA,False,1,One,7572.0,3,False,3,Unknown,94513,0.0,7572.0,2025-05
Unknown,True,False,False,False,719900.0,1118426645,2025-10-01,700000.0,34.266969,-118.418482,13104 Hoyt Street,Residential,1209.0,719900.0,8,Century 21 Masters,None,1118426645.0,PAC - Pacoima,Los Angeles,Closed,False,2,SingleFamilyResidence,0.1632,1952,13104.0,SR25142761,2,Pacoima,3,2025-10-01,2025-07-03,2025-06-25,CA,False,1,One,7109.0,3,False,2,Los Angeles Unified,91331,0.0,7109.0,2025-10
Unknown,False,False,False,True,999999.0,1129679328,2025-10-22,1035000.0,33.850514000000004,-118.10564,5026 Iroquois Avenue,Residential,1650.0,999999.0,10,Amberwood Real Estate,None,1129679328.0,23 - Lakewood Park,Los Angeles,Closed,True,2,SingleFamilyResidence,0.1511,1953,5026.0,DW25192666,2,Lakewood,4,2025-10-22,2025-09-12,2025-08-26,CA,False,1,One,6583.0,1,False,2,Long Beach Unified,90713,0.0,6583.0,2025-10
Unknown,True,False,False,False,799000.0,1150505745,2026-03-05,785000.0,34.007579,-117.874618,3845 S Forecastle Avenue,Residential,1414.0,799000.0,27,Pinnacle Real Estate Group,None,1150505745.0,669 - West Covina,Los Angeles,Closed,True,2,SingleFamilyResidence,0.1706,1963,3845.0,WS25279118,2,West Covina,3,2026-03-05,2026-02-03,2025-12-01,CA,True,1,One,7433.0,3,False,2,Hacienda La Puente Unified,91792,0.0,7433.0,2026-03
Unknown,False,False,False,False,415000.0,1105857069,2025-06-17,420000.0,34.078416,-117.33123700000002,1145 Bonita Drive,Residential,1637.0,415000.0,26,Equity Union,None,1105857069.0,273 - Colton,San Bernardino,Closed,False,6,SingleFamilyResidence,0.1653,1950,1145.0,219124477DA,2,Colton,3,2025-06-17,2025-03-06,2025-02-07,CA,False,1,Unknown,7200.0,3,False,2,Unknown,92324,0.0,7200.0,2025-06
Unknown,True,False,False,False,729000.0,1127128487,2025-09-12,765000.0,32.709543,-116.985128,9850 Arapaho St,Residential,1538.0,729000.0,10,Century 21 Affiliated,None,1127128487.0,91977 - Spring Valley,San Diego,Closed,True,1,SingleFamilyResidence,0.1148,1963,9850.0,PTP2506235,3,Spring Valley,4,2025-09-12,2025-08-25,2025-08-11,CA,False,1,One,5000.0,3,False,1,Grossmont Union,91977,0.0,5000.0,2025-09
"Carpet,Stone,Vinyl",True,False,False,False,1859000.0,1152347101,2026-04-10,1825000.0,33.668496000000005,-117.669493,211 Brackens,Residential,2514.0,1859000.0,13,Coldwell Banker Realty,Monthly,1152347101.0,LN - Lake Forest North,Orange,Closed,True,2,SingleFamilyResidence,0.0772,2023,211.0,OC26015178,4,Lake Forest,4,2026-04-10,2026-03-02,2026-02-03,CA,True,2,Two,3363.0,1,False,2,Saddleback Valley Unified,92630,295.0,3363.0,2026-04
Unknown,False,False,False,False,1100000.0,1075638261,2024-06-26,1100000.0,33.7773317,-118.0406344,5281 Acacia Avenue,Residential,1682.0,1100000.0,3,RE/MAX College Park Realty,None,1075638261.0,47 - Garden Park,Orange,Closed,True,2,SingleFamilyResidence,0.1377,1965,5281.0,PW24102995,2,Garden Grove,4,2024-06-26,2024-05-27,2024-05-21,CA,True,1,One,6000.0,4,False,2,Garden Grove Unified,92845,0.0,6000.0,2024-06
"Carpet,Laminate,Tile",True,False,False,False,1100000.0,1109455237,2025-06-23,1100000.0,37.88817346,-122.12404537,3609 Walnut Street,Residential,930.0,1100000.0,11,Better Homes and Gardens RP,None,1109455237.0,Unknown,Contra Costa,Closed,True,1,SingleFamilyResidence,0.1194,1948,3609.0,41091248,1,Lafayette,2,2025-06-23,2025-06-03,2025-04-01,CA,True,2,Two,5200.0,3,False,1,Acalanes,94549,0.0,5200.0,2025-06
Wood,True,False,False,False,2650000.0,1075750135,2024-07-08,2590000.0,34.140765,-118.37427,11200 Sunshine Terrace,Residential,2437.0,2650000.0,25,Douglas Elliman,None,1075750135.0,STUD - Studio City,Los Angeles,Closed,False,2,SingleFamilyResidence,0.2791,1939,11200.0,24395023,4,Studio City,3,2024-07-08,2024-06-18,2024-05-24,CA,True,1,One,12158.0,3,False,2,Unknown,91604,0.0,12158.0,2024-07
"Laminate,Tile",False,False,False,False,680000.0,1108218751,2025-04-08,680000.0,37.72371373,-121.4288636,112 Machado Ct,Residential,1812.0,680000.0,3,Compass,None,1108218751.0,Unknown,San Joaquin,Closed,True,2,SingleFamilyResidence,0.1068,1990,112.0,41087950,3,Tracy,3,2025-04-08,2025-03-09,2025-03-06,CA,True,2,Two,4653.0,3,False,2,Unknown,95376,0.0,4653.0,2025-04
Wood,True,False,False,False,1025000.0,1125670827,2025-09-15,1020000.0,33.823108000000005,-118.11011200000002,6233 E Keynote Street,Residential,1431.0,1025000.0,8,Keller Williams Coastal Prop.,None,1125670827.0,"33 - Lakewood Plaza, Rancho",Los Angeles,Closed,False,3,SingleFamilyResidence,0.115,1950,6233.0,PW25176642,2,Long Beach,3,2025-09-15,2025-08-14,2025-08-06,CA,True,1,One,5011.0,3,False,1,Long Beach Unified,90808,0.0,5011.0,2025-09
"Carpet,Concrete",True,False,False,False,2799999.0,1087818544,2024-10-17,2902999.0,33.720328,-118.071128,16662 Intrepid Lane,Residential,2050.0,2799999.0,8,Real Broker,None,1087818544.0,17 - Northwest Huntington Beach,Orange,Closed,True,2,SingleFamilyResidence,0.0826,1973,16662.0,PW24195430,3,Huntington Beach,3,2024-10-17,2024-09-27,2024-09-18,CA,True,2,Two,3600.0,0,False,2,Huntington Beach Union High,92649,0.0,3600.0,2024-10
Unknown,False,False,False,False,1049000.0,1108697498,2025-05-07,1040000.0,32.92753344,-117.14207604,8308 Menkar Rd,Residential,1366.0,1049000.0,17,Renovation Realty,None,1108697498.0,92126 - Mira Mesa,San Diego,Closed,True,4,SingleFamilyResidence,0.1148,1975,8308.0,250021561SD,2,Mira Mesa,4,2025-05-07,2025-04-10,2025-03-14,CA,False,1,One,5000.0,3,False,2,Unknown,92126,0.0,5000.0,2025-05
"Carpet,Laminate,Tile",False,False,False,False,799000.0,1048556329,2023-12-28,880000.0,37.9931184,-122.2330497,112 Grenadine Way,Residential,2234.0,799000.0,8,R.A.M. Realty,None,1048556329.0,Unknown,Contra Costa,Closed,True,3,SingleFamilyResidence,0.13,1990,112.0,41044841,3,Hercules,5,,2023-12-07,2023-11-29,CA,True,2,Two,5500.0,3,False,3,Unknown,94547,120.0,5500.0,2023-12
"Carpet,Laminate,Tile,Vinyl",False,False,False,False,745000.0,1053824346,2024-02-29,710000.0,34.390913,-118.453852,25110 Orange Lane,Residential,1606.0,745000.0,28,Keller Williams Real Estate,Monthly,1053824346.0,ALIE - Aliento,Los Angeles,Closed,True,2,SingleFamilyResidence,1.0235,2019,25110.0,PF23203830,2,Canyon Country,2,2024-02-29,2024-01-30,2023-11-28,CA,True,1,One,44584.0,2,False,2,William S. Hart Union,91387,429.0,44584.0,2024-02
